x,y,label
0.08631937773870724,2.439127934376113,noise
1.4385967713366221,7.767607713379543,head
6.05850182811886,6.92995512818711,right_eye
2.9170726283223183,7.160785199830652,left_eye
1.9326006737424755,2.0497164959770826,head
4.514555852995949,2.567058533374702,smile
8.525021948592794,3.7719736296478157,head
3.118655038662463,6.873398317319572,left_eye
5.352536374152094,1.000865876626516,head
4.827453686691427,0.9874005401103139,head
3.806435914106027,2.986260661281915,smile
2.662324664892184,8.704174516414483,head
0.711034013587664,3.8312789196180255,head
8.18212109052108,3.290118245142086,head
5.90559961820285,4.133491648828063,smile
6.086801857307401,8.999308453408933,noise
3.4416777977609443,3.652550455467109,smile
0.5355241915857949,5.827587687116709,head
8.548182559557002,5.874002227586818,head
0.6514645794628042,5.568379679472518,head
3.569059378497067,3.182118398441218,smile
8.150290739748696,6.494028583248152,head
7.463001675746428,2.1228161920260153,head
4.785148646041928,3.3127319329506593,smile
0.4569724190786939,5.363066332082775,head
3.12984167668488,1.49835503251043,head
4.100098906050531,3.4667887548922156,smile
4.307043009544483,0.8679951210052188,head
0.8530662135349365,4.472347898283077,head
8.070065813958344,4.206294433026761,head
3.342712123260703,8.516179031306367,head
6.8552698054633,1.582337197060074,head
3.6388237836776547,3.5796090634597015,smile
2.596303584303484,4.339816635599974,smile
5.569628325450619,3.8047640608227655,smile
0.8907963686542946,2.7454612759229917,head
0.7202911086023955,3.3091898463816123,head
3.3669119842359327,3.234097045735933,smile
6.379171098058489,8.418715312307208,head
8.19493161986474,6.129360727442295,head
6.093110112505194,4.187296368299576,smile
8.241363769472718,6.673546281816377,head
3.2413697479038266,3.0654474948365342,smile
8.688969539911081,6.303515543839886,head
4.022129909396642,9.117680987706663,head
3.6349629824153076,3.447283622005681,smile
2.2064599191833576,8.27713969447273,head
7.802012246918977,2.494269576717943,head
8.511817520365256,6.511661074029957,head
2.965245850995495,8.495195974317028,head
5.715273872081937,3.5713555542331994,smile
3.5118326738766563,1.0433490759509283,head
4.660116766634645,2.9921528748061155,smile
8.153148026655323,7.252712805838907,head
8.656247763628524,4.73680666912171,head
0.9902678724193277,2.8410456624512648,head
5.709349936308387,7.162749484090746,right_eye
4.212492619524707,0.8192022924845874,head
5.955783548644779,3.9633147367872352,smile
3.248741040605339,6.570965583377866,left_eye
8.727905845187305,4.387452191502615,head
2.25937980035561,1.4957299359838028,head
7.861582717385791,3.5371977254279,head
5.2257299773665995,1.3491603692606073,head
2.877538707954635,1.2709824235468772,head
1.4763708072087782,2.3002873047847516,head
5.835486637374961,8.731632357066264,head
2.2609017627959758,8.630551820285993,head
5.897473735161564,6.8640431648692095,right_eye
0.6016343641777362,6.736956912251021,head
0.03393385489663103,6.006661163164697,head
8.433005644297564,3.3700325648520844,head
0.9736838549233604,4.515330641643352,head
8.361033478808341,3.757308576357273,head
5.929283362825752,7.077286081921904,right_eye
5.936285896958229,0.85796516062251,head
0.6692504724765782,4.279328494715136,head
6.672743287611286,1.816546312359303,head
8.533132192973287,4.587293049489088,head
2.968683278261751,1.0595912323013938,head
3.791937693504017,2.8755327665122454,smile
6.003056842992578,6.687228213422904,right_eye
0.5043337206838685,3.6861491220668663,head
3.0314339296790225,3.4696410324842732,smile
6.268894652287486,4.230502031424114,smile
8.21822898905086,3.5429887440176424,head
2.5441273779266016,4.3532488273513374,smile
6.090890324838995,3.6585446396042536,smile
3.239451996635957,6.7320413095846,left_eye
3.9819617211408023,0.909026875043268,head
6.215028771871594,1.4639569869202131,head
6.3971256131183125,8.158858401041996,head
3.6570122628072648,3.5912644903705413,smile
1.2092136647158993,3.52086677832151,head
3.1337665167733944,7.379031186118413,left_eye
0.7876031827915462,6.751462231852014,head
5.264492729199184,2.713531759505324,smile
3.4831039798516295,9.006989585350514,head
0.9632626428341999,6.928950557741785,head
6.357026683382777,8.277212927867607,head
8.596621512659647,3.838963937941586,head
3.2809237683234387,4.085959349148826,smile
2.86767757417773,1.584787684140195,head
1.7918108596202975,8.32140432750284,head
2.8964496156632165,6.6019650150876785,left_eye
7.420349731471128,7.528083424638966,head
2.158334572174256,8.033231384016776,head
2.643679581683239,7.183545165874134,left_eye
6.047592405919114,6.991433436085734,right_eye
5.864781920373843,1.3387536612875057,head
3.802936981570031,3.015352184920598,smile
5.786930348342354,4.051892397604214,smile
0.8239139418012456,6.897198670792339,head
2.8709658536365428,6.7942164232523785,left_eye
5.673222064554077,3.115224226756217,smile
3.2949165497772634,3.465733766057449,smile
5.876592037855219,6.8748125187521945,right_eye
5.90495260029588,3.9324470702850154,smile
0.5099340452364758,5.387957070764743,head
3.3793153864221503,6.78473180562009,left_eye
2.861294043335329,1.4419132486283708,head
4.358876311457187,3.1903211415418533,smile
4.884311093866808,0.6620671321664462,head
6.1008454383268385,3.6349655064738924,smile
0.5171988782609525,4.252514893260134,head
6.044891790161564,7.12626505123542,right_eye
6.0014727749519885,6.973160582380943,right_eye
1.820439732827492,8.07131294487258,head
3.1184039848383143,7.127136793797583,left_eye
3.2913718012470827,3.7342971701229724,smile
5.30803339578396,2.952452498756726,smile
7.43911655442718,2.3240309183331473,head
2.694554385100736,1.6709803484119456,head
5.0280391774482265,3.1765042272559554,smile
8.37437266203306,5.172666317084504,head
9.722233145695737,6.068532212216612,noise
6.564788470626985,8.109070526973802,head
1.0299612408589418,5.954923674166217,head
5.104339315419574,3.5385042449342397,smile
3.295493178454949,1.035991660939676,head
4.2157653631318945,3.5877161004815954,smile
6.201502798418108,3.7084464117709417,smile
3.0715021053131135,8.777465370497811,head
4.847850981515909,3.161506237519969,smile
5.697930200514792,7.189076140885528,right_eye
3.9414326233509143,0.7647881891612434,head
5.516507164286062,3.6943489645458905,smile
1.5143035947010461,1.7171555485331549,head
1.0411316485822035,7.021476908444665,head
2.869340189139449,6.813905291917901,left_eye
2.7396619296939564,1.4572478943970282,head
6.799629828773947,8.053070519438558,head
0.7715061115403437,2.936836884425672,head
3.955542272757416,3.556200641979052,smile
3.142402173692411,6.9518585777659325,left_eye
3.68724395383063,9.050059477780511,head
2.944402639400621,4.1011179062352205,smile
2.6317309428886375,8.732315561148962,head
5.682960839417905,8.73134689398328,head
3.150884718493342,6.690327111946145,left_eye
2.845653343768115,7.353382593462793,left_eye
3.293475052377385,8.989994996890566,head
5.853035440863419,3.6753836243291387,smile
5.465965328077916,8.4458266128907,head
5.221778331377309,3.16773915147068,smile
5.746882710579026,6.685783367035381,right_eye
4.958471122601058,3.0448293203052135,smile
8.02888202324674,3.670789584401009,head
7.974989929261636,2.705931547098856,head
3.667259145291122,3.201137330161901,smile
2.861784208289922,7.289215198793235,left_eye
4.0784893885991185,1.10043823523467,head
3.3438488471460595,8.906519458227267,head
3.42737581522148,9.299419581225312,head
2.578632697911755,3.540162135486614,smile
2.351926165333235,8.284529547433817,head
0.9802980494526872,6.76403817570467,head
5.462145014829249,3.2912640324529723,smile
5.14540666597741,9.318537464668719,head
5.1565843283589325,3.9505881218327032,smile
4.39254963817828,3.0876626989514078,smile
3.083133850662973,6.995712708334415,left_eye
6.527936744309098,1.5288957528382423,head
2.2414091920506696,8.372975878606374,head
1.1706187031870243,3.2532389028002227,head
8.150767784414844,6.937744491502416,head
7.723936493792029,2.7886574470608476,head
3.1445296299660748,7.129402064759674,left_eye
3.0773519120493606,8.948407571296288,head
2.938101028254696,8.750119540624056,head
1.4754128443182308,2.3021056627240593,head
5.1149989269047715,3.1324111892255186,smile
0.7080230503561986,3.2803347144871595,head
5.588388563848444,3.6101748961037647,smile
0.9836447434221602,7.284703305479743,head
8.666808181853442,4.984771292460451,head
2.604812346924539,0.9441723076717663,head
3.219358204970402,1.1087088799337832,head
2.537821346232298,8.391973500699176,head
3.419725327202324,4.21385279584216,smile
2.173862805362428,1.8754971953398347,head
5.494851393896975,3.219205110503471,smile
1.995337819192005,8.011772756204854,head
0.5606096195610966,4.341374103001622,head
8.373071969860518,5.236207606457148,head
5.956354029537483,7.317452638622845,right_eye
3.0056562708405146,2.95563784076481,noise
3.711478018006665,9.107296252341776,head
6.026088003817603,3.4518604820027114,smile
8.421855896221865,6.135149003278958,head
3.6253342561195807,3.301488637167045,smile
8.341714633688767,4.239555022179231,head
0.7314545022676926,5.136229192591441,head
5.744242414790023,3.5037984872335155,smile
2.2146462287878976,8.134063370222586,head
1.549346261548839,7.366175322341105,head
0.9269287768317391,2.569824509148423,head
6.475203599172666,4.109220347767633,smile
4.26423706942529,0.4975598109313295,noise
0.5999028502153152,3.4177624970585434,head
4.057593437396604,8.734807914459378,head
3.8586716245575015,1.3048563873520918,head
6.269856464573701,7.192504533663779,right_eye
8.479523626381411,5.478572124595568,head
6.116945242551315,3.3216367860043,smile
4.548654874028788,8.916648662471287,head
3.7347014777352197,3.121032150177779,smile
8.324375817535659,3.5407527485794006,head
0.42514028386111224,5.119347687578397,head
5.7182154768392675,3.3170908944133126,smile
3.194039201819142,7.2414163185907015,left_eye
3.3177491365647303,8.325076258934661,noise
8.646569737735689,9.412207614453092,noise
5.47802572598652,3.4095867949314442,smile
8.567014468895977,5.079941220215377,head
0.5355749960195904,3.6954384141391015,head
3.09471592847358,7.372569037368013,left_eye
5.975125291669792,6.994645733805517,right_eye
4.6439382762867245,8.91764174595263,head
3.479636125234669,8.725962603502277,head
5.75610815665325,1.4310099986425087,head
2.8245141103583404,3.3650391472434515,smile
8.41867380861436,4.872905472849592,head
7.6293311218048485,2.3313830394967554,head
2.218027583971619,8.38666828605008,head
2.6526147157296722,1.3452265076524017,head
0.16686874170505295,4.023634568369603,head
4.126649824561631,3.369109257461484,smile
8.412105181166126,6.556137723374219,head
3.998370097582877,3.4174992334760064,smile
6.3165451115979625,7.104969059989135,right_eye
4.912262360388788,2.9826195830200932,smile
5.2375624612760525,0.7129225319257735,head
1.3905667757753197,2.3387787139357017,head
3.5515587682571406,3.0434927315732505,smile
2.9783169163835046,6.837406138116136,left_eye
5.8816454896536685,7.050673964061089,right_eye
3.245497285136197,3.3169368489896875,smile
4.932297655664921,2.784102145127596,smile
3.312972323211802,3.0791413722089986,smile
4.186302802192262,1.344361839321178,head
2.5022940620980876,4.062873294906047,smile
3.1619539284670077,4.262869618993306,smile
0.8255778298808187,2.9096221575494066,head
3.1043208559320217,3.7677341436856087,smile
5.01082971213423,9.245731506416472,head
3.8773634220789575,8.931375264161684,head
6.470402060736231,3.9743779890804785,smile
5.787956050571799,6.920848679402184,right_eye
2.813299469805326,1.0810259022436353,head
0.6251704412787515,6.053060450759684,head
1.7774519877751391,2.2202748732043514,head
2.9380875186590942,6.995310929286039,left_eye
0.616226484730984,4.79855794318347,head
4.5935696030675786,3.2545881257740374,smile
5.973288969975644,7.0646337030800135,right_eye
7.860044259540221,3.14195496876682,head
5.502081504030142,3.2770645866073327,smile
2.36666567008051,1.3520282373950607,head
8.229482402016888,5.386545136670266,head
1.7017673342744795,2.1866485541053846,head
4.735388047110889,0.9233984024624142,head
6.291614133357827,1.2252617194657147,head
0.5252396620414777,3.9679193198228133,head
8.416941353113131,5.653078601851079,head
2.258240110532558,8.164651251706106,head
6.114484414722365,1.2229100990256478,head
5.934477812481899,6.8406389090509405,right_eye
3.7003695241549828,3.9838128985238184,smile
4.464663663552363,8.702595256606639,head
2.0081533134430303,8.187083583813244,head
5.812503120883438,6.898078370841163,right_eye
3.2408611512038163,1.52095428117708,head
7.965670753781035,7.227430743368558,head
2.054691510389732,2.2190550571876826,head
5.811914526071722,7.059798023977836,right_eye
6.687643470419555,1.763047098837959,head
3.9139006733466584,3.258514417976356,smile
4.007292389050825,3.1724092262794814,smile
8.240033624908683,7.030421059882857,head
2.0704990215300865,1.9106123474179504,head
4.882091830837313,3.0155042731032333,smile
7.858261087689767,7.7374658336959214,head
3.847492026279257,2.9664150212422253,smile
2.1896457621578818,8.436090691211595,head
3.0941432454334366,6.908068587042672,left_eye
8.748228291238412,4.60444930233882,head
2.0792282782159606,1.6943979001131728,head
4.015377896690985,3.076051573084178,smile
1.6220167919702808,7.414275769647126,head
4.459010416351429,3.2415518303358946,smile
5.854045147393874,7.007828751868187,right_eye
5.899150943228461,3.552226531731357,smile
3.2750883744418795,6.5724962875785184,left_eye
2.7876292810081953,6.9000294530207045,left_eye
4.717070242415645,3.1338934139923906,smile
3.171687624329077,7.11006763146572,left_eye
8.602460287256118,4.806897244854037,head
5.353365906090837,3.2424338511909263,smile
0.8734234275552812,6.460592145725039,head
7.897667986056591,3.7805013100469855,head
2.9746108447423296,2.9848698549311496,smile
0.892917988470795,9.623071716873088,noise
4.064427547129123,8.954008733442727,head
2.928118394219212,7.167866223592192,left_eye
5.00795510953681,3.2545477787765402,smile
3.0357453846763782,3.575919989789135,smile
5.996410626107446,1.4585473548090917,head
4.838128595812387,0.7425899182413742,head
4.803977076931107,1.0790052867212148,head
5.163039512801214,9.22816823361466,head
5.9022304419098335,3.436822660277749,smile
1.8303688038578434,2.1494424163330255,head
5.92776684924605,7.068081643417331,right_eye
3.612088691642814,9.093781157159107,head
8.13455230359278,6.92331599818464,head
7.954909908792396,7.699406016412694,head
5.534400688325794,4.176680640698422,smile
7.642270630898061,2.6078006282906,head
5.032539673984544,3.0917353624889152,smile
0.8016454379078763,7.008773981818603,head
2.282891194197442,8.18947456751776,head
3.9653910385112265,6.044282669988852,noise
2.9659633198379214,6.781463455766078,left_eye
2.6288083749814577,1.6649258731322818,head
7.630460848046798,2.2609580975277734,head
2.7871630513001358,1.495383099857571,head
7.172659670707784,8.117527412142001,head
4.1312659244104655,3.2792309647355466,smile
2.8858129315064094,3.579009770373537,smile
7.8869577426039825,7.394824794100092,head
0.5878795472726601,5.656498512161676,head
5.870366928629138,6.968439613985546,right_eye
6.032564227654367,7.297139241836951,right_eye
5.5538600505048805,0.9576447455761201,head
5.411211126487741,3.8732729328763376,smile
8.18769931743276,4.188136891546221,head
5.485720169374145,9.124902946726442,head
2.664722407718833,3.528651111276683,smile
4.494246266509346,2.64816527399673,smile
6.323305904371449,1.5103733429746948,head
6.254519827637269,6.890111396359112,right_eye
2.720518266565492,3.86859144214918,smile
1.0492369739884597,3.385319310378473,head
5.495604370869597,0.8712069536178753,head
8.378459913937332,5.859181901593048,head
6.0185562342968755,1.222082261193537,head
7.027842211793183,1.9541597029985955,head
2.8454927050540624,7.220146363200802,left_eye
5.840820169539815,3.8116469100269263,smile
5.937013167422657,7.329298255790091,right_eye
0.47445235788759543,4.811913335331907,head
5.924300788227795,3.3151285223829046,smile
2.5589946297145403,1.5166220769165157,head
3.799887836517173,8.936769010399907,head
4.0967389769995854,1.1872618093645997,head
8.821322611427036,4.4780376120966,head
8.595625495334815,4.533276783601674,head
3.24040684039463,3.311313343487594,smile
3.208335980214949,6.629952030079926,left_eye
1.362948516818335,3.0880363821821213,head
6.156116435566433,6.922303553425874,right_eye
8.227880518388627,5.930237086343512,head
1.183081401723768,2.2676678218318087,head
4.582128890929941,2.775386609125447,smile
2.7558117138776796,7.05184401428878,left_eye
0.5483949131669439,5.331878089424823,head
5.37327000894077,3.0229553196048573,smile
7.0030639184622405,2.0358302060187503,head
5.053232387820605,2.977805435260652,smile
0.5919218286735006,4.3920508212995175,head
6.219527636421524,6.602201522769347,right_eye
5.9127419586370555,3.262958386449671,smile
3.1968627690035687,6.956255212481323,left_eye
5.974605325813786,3.827875086954121,smile
0.3622959865219606,5.5453565840695385,head
3.9884730726838273,9.258593814280317,head
7.639523464730766,2.458296568533117,head
5.721697168017085,3.1240691458892464,smile
3.9778621491168673,9.015685596581534,head
0.47223403748304005,4.043503088885586,head
4.406323022488739,0.9097830112931833,head
5.2961973432743905,3.2211108258964427,smile
3.319658935411717,3.4866303891646124,smile
5.567341468358855,4.017765392045359,smile
7.296741022891844,1.8691941197071489,head
2.9919068293467004,7.047592761769405,left_eye
4.233063705803428,9.124822856513777,head
3.148777171578817,6.932028355873296,left_eye
4.411029126899582,3.0105628459378653,smile
1.711948592283123,2.596576436740352,head
5.8141668065078465,8.883714688715186,head
3.167754289368944,8.543197166100995,head
6.307500504267282,4.272115215048855,smile
4.408384224885653,2.6722843306132322,smile
7.143921473460401,1.9846744348076637,head
5.710278150032308,3.5467835835644346,smile
6.289612121745916,8.613520067932878,head
5.852842767293097,1.1403980050779263,head
6.303238849408965,1.724226802054714,head
6.7275858813543685,8.11320208584716,head
5.0276025650966165,3.489485734828554,smile
5.939380023239621,6.770818764693869,right_eye
4.78357561977266,2.852935091417021,smile
7.457173094143823,2.1666470184737348,head
3.1425293870744353,3.8878582574281326,smile
4.313718417650182,8.852577823407389,head
2.7411715352421453,6.9258350665373785,left_eye
0.8656749271443105,7.255256110713356,head
3.2428843948670116,7.09479485549543,left_eye
2.237179342010823,8.280506125961102,head
5.953342896919953,6.597546203027199,right_eye
5.718535790517575,3.4729209201934688,smile
8.118971521434805,2.7708020358210836,head
0.3570550061003095,5.407064308146197,head
3.2166239252317084,7.47644884545761,left_eye
3.089425471504668,6.518883021475969,left_eye
5.952644454585297,3.610626135390795,smile
3.3392551923917235,3.4651826041079903,smile
5.926755426074542,6.8077762426170505,right_eye
6.393176684918074,1.491430494619224,head
3.65781550243424,1.2819995600786642,head
6.204292992611011,6.966816111546714,right_eye
6.018297777115383,7.036662881166906,right_eye
3.71998837719247,3.3426570096404906,smile
7.383440201215,1.8957080387442402,head
0.6879907033251422,3.9165669526165594,head
3.360690592972653,6.6689641951205525,left_eye
4.291727478110597,1.1970236539740546,head
5.5918678692966886,3.5035675357268583,smile
1.6321172724329283,1.83117881899333,head
1.255733482910707,8.935140290970882,noise
4.602597295582533,8.975318104419816,head
3.591213667816497,3.1179317653235286,smile
1.9210661762947692,1.7621988996939528,head
4.316464203399279,3.2990127455010274,smile
5.364864794232197,3.548561768316272,smile
0.9040088295138018,3.3291958630575587,head
4.06861945083263,8.9127997269957,head
1.374581650363746,7.183100058551211,head
6.823440882158412,8.24673759430574,head
2.850572039187869,7.249125031159486,left_eye
6.249501039889232,7.113627521266869,right_eye
0.5846664641609824,5.05887060575365,head
3.662891827294457,3.7224588774499927,smile
5.820626468391944,8.446994157400496,head
5.76748787735298,3.684694732405956,smile
7.877964878818698,3.435838597233789,head
3.0025841278584116,6.530275388391419,left_eye
5.968760222534361,4.084069671550204,smile
1.1557634916634845,7.219546105081159,head
2.9789981787949147,0.9500973350377606,head
5.412592718247213,9.284234481479707,noise
0.43595349541354356,6.4944453005472695,head
2.8248723451305744,7.38753596110563,left_eye
8.446800294712832,6.365057080875664,head
8.351134156142235,6.165575548495244,head
4.022630004514856,8.972396609385306,head
4.97822032163327,0.8867946851633413,head
3.6970671952124916,8.881928680906594,head
7.407150378654192,2.3452109723541894,head
6.25872577216638,6.77112298456142,right_eye
5.019097940938722,2.7874438559178953,smile
4.1984922660046795,3.227908727744444,smile
7.843004580883507,6.990439205924845,head
3.324061069228983,3.472641322558818,smile
5.383386053902619,0.9673723718188549,head
4.45557481403525,3.06902183051246,smile
8.402655922956924,3.9035162097354146,head
5.588632939725282,6.934553351654487,right_eye
2.937693804729456,1.4588364212850573,head
8.445072765318226,3.7976353765185866,head
1.9952984575466304,7.746619951352659,head
0.6785522515290157,6.318988459773069,head
6.180337475527425,7.117696496400023,right_eye
1.2805937640428882,2.8556136750587666,head
5.334523191518558,1.220859031008342,head
7.525414420710205,8.919771300036306,noise
3.968599881609638,1.1810559152787867,head
2.7592992576046775,3.8692505776957944,smile
4.846916609430346,2.99939262566424,smile
2.192542814075503,4.209799374539524,smile
1.0196914508562305,2.8992051435666513,head
4.830988528219924,1.333743245062243,head
6.105872571172987,3.9989831481132514,smile
5.951496840298772,0.7432361459477894,head
4.033557430359967,8.988855647007606,head
3.091944613008107,3.8913664272502366,smile
8.329019439026418,6.247519509318702,head
5.959670105871109,3.4952932783119666,smile
7.600270312766333,7.455121051507412,head
6.3550367129995,3.693349148755688,smile
2.9332224483900182,7.142324839145599,left_eye
5.628966579616089,4.027210314352531,smile
6.000290971601867,4.051096955922041,smile
6.790971223812021,8.550401072903002,head
1.7399842885621877,1.9198118770210035,head
8.531202155510726,4.032539473893131,head
3.413143431952911,3.5866961547135854,smile
7.44327664878884,2.3876119861117906,head
2.68286784878597,7.069580235483039,left_eye
6.400444369705846,7.167836429766036,right_eye
0.012028596905987676,5.1002196050493955,head
3.320930508981687,3.4364906356356024,smile
3.4182138409991483,3.247063786338406,smile
2.951718980624865,6.978502886120548,left_eye
4.087055460213368,2.972160558834778,smile
5.290888305795247,9.063812167263006,head
5.607928569969915,7.071990699438076,right_eye
1.8574549652094365,7.746942977873844,head
0.6407181302147422,5.493110928331757,head
6.940982620782217,2.325882398143803,head
0.5212104866198657,4.927315623415639,head
2.6688759042617374,1.3003910837408923,head
5.905655938865203,0.9008254733144607,head
1.0450057698819046,6.571932711881315,head
5.737631315472208,6.75475556355949,right_eye
5.897016228184466,3.5781839997687306,smile
3.6635746418148236,2.9959193056195916,smile
8.39506064622011,4.137583079571355,head
2.76801616446585,7.121825241907374,left_eye
3.3321650440665955,8.881054532221057,head
7.805085823094748,6.6523578364391165,head
2.976517730508511,6.833106899062531,left_eye
7.836270497754426,6.879209568015046,head
0.846604943966089,3.010477686070241,head
0.4214573968624249,4.31893639222943,head
2.065644338530918,8.01802702347443,head
8.634135491365143,5.472056902053393,head
2.6486835638432575,4.278145454803134,smile
2.0533224754247525,8.084695591349146,head
5.993334753573861,7.271586011617889,right_eye
0.47016290887508205,5.860666886586795,head
1.8473043513694831,1.8407642117959333,head
6.3486130508600365,7.294695180179232,right_eye
1.2882648113216564,7.416634585600564,head
2.903358421134128,3.913729708389536,smile
2.8851129312889805,6.701034955984878,left_eye
4.521635497199509,3.3802869789308123,smile
1.178493598610722,7.362886628289029,head
4.262815532351081,2.7897511727288817,smile
1.3210913269132591,6.9798296414248515,head
4.575595525101775,3.01222885906106,smile
2.8988645975606455,7.066286585507113,left_eye
8.259457852193135,7.277822144616902,head
5.809672694858035,1.3363674398453433,head
6.190117623915465,3.807097643855638,smile
5.6476389621370755,4.224100221976252,smile
2.1160165661080823,5.981894925073461,noise
2.777209579459054,3.9967633321257217,smile
3.7400859066879724,1.1207488642779388,head
6.103815217767555,6.850823082140356,right_eye
6.007350494258124,7.048230005282792,right_eye
6.023602242119165,7.278530775709409,right_eye
2.278487426905554,2.1908236335898725,head
5.9911659767989685,7.02900330471641,right_eye
8.217783712476415,2.9718634611169152,head
6.041888935557874,6.6849084742097,right_eye
4.833316237866322,9.022095798643491,head
5.288568507889381,2.9803861575246984,smile
5.882916893450903,7.160821966383543,right_eye
8.049617587350783,6.2276641004714435,head
3.00706851106467,6.880719868928223,left_eye
0.7879812599750133,2.9444762416179273,head
7.10942016618157,2.0729911944905046,head
2.8453038401807564,3.9020677157413277,smile
8.450645193305833,4.578639511757227,head
2.002728761915809,1.7480082572285904,head
7.637777452383734,2.5899143457815073,head
3.973168618984959,3.577613789507046,smile
8.798270300726529,3.65890017924776,head
3.2431202397738756,3.670353129567019,smile
3.130243965811435,6.815462621141447,left_eye
6.0851419176533135,7.062827456542099,right_eye
4.2339552060293695,1.2741930579874539,head
2.613401513074632,8.397661997744487,head
8.012764057470866,2.57116387842485,head
0.8330075878275918,5.353260511573152,head
0.6720928291664552,0.9720828848788821,noise
0.42848432082533794,4.466410988635037,head
1.59440440139515,1.9403734156306163,head
5.225844568679895,0.9662921907811999,head
4.6714752642234085,0.803452736784557,head
4.597925657719794,3.002580132655229,smile
6.00470464370515,7.2389466746328335,right_eye
8.63241138974837,5.534885359448504,head
5.316953350373219,1.2075009411699567,head
3.264339421188678,9.980937014292447,noise
0.6437492120829242,4.2713687467519,head
1.1630275430360997,7.052127406932727,head
5.9388709381598455,7.41227220550082,right_eye
5.933039312267294,0.887837893317311,head
5.732576141890789,7.46817972546464,right_eye
2.823004323249979,2.51787647534751,noise
7.313319738725105,2.3306784129681746,head
8.517562375438697,6.201607872674472,head
3.07465663906755,7.348029803864988,left_eye
3.2820470094055416,7.151995636774179,left_eye
2.9104847753826677,4.174987532638012,smile
5.924781295928422,7.086809525357237,right_eye
3.4063486108894865,3.6324558380185925,smile
5.837802333002119,7.035305413083796,right_eye
7.9599476947878856,7.205362111886936,head
5.659791417231179,4.020619303246626,smile
0.1287148694337703,3.1309598456218724,noise
2.8655620391458707,3.6431575647080017,smile
7.854811818522435,6.983458741194181,head
7.985449884766865,7.060540455895149,head
1.1443060866905292,2.915969870409968,head
2.878915807196904,6.726213259839692,left_eye
3.6923488472294914,3.32606648004525,smile
5.269778116663748,9.005126544469459,head
3.969368875728205,8.849296792087987,head
8.742390328003466,3.9880269770961907,head
3.438239312738485,0.8959931960725527,head
4.5756945328421565,8.767027266325167,head
7.8461679519180185,3.4985251264243287,head
3.1268166512581623,6.881529629244481,left_eye
3.2320260070392166,4.255625056861594,smile
